300,Koyambedu,13.0734026,80.1934286
301,CMBT,13.0681104,80.2044038
302,Arumbakkam,13.0604811,80.209382
303,Vadapalani,13.049115,80.2108612
304,Ashok Nagar,13.0336555,80.208097
305,Ekkattuthangal,13.0142864,80.2022184
306,Alandur,13.0049283,80.2003252
