1,Tambaram,12.925808,80.118163
2,Perungulathur,12.908282,80.09564
3,Vandalur,12.891884,80.084599
4,Urapakkam,12.868037,80.072412
5,Guduvancheri,12.845046,80.057155
6,Potheri,12.820966,80.036963
7,Kattangulathur,12.80634,80.026878
8,Maraimalai Nagar,12.797426,80.020548
9,Singaperumal koil,12.76225,80.00054
10,Paranur,12.725415,79.983795
11,Chengalpattu Jn,12.693786,79.98098
